    0.238695895671844488E+00    0.195420797467231733E-01    0.657819652557373069E+00    0.106559271216392526E+01    0.129751462936401363E+01    0.785710895061492920E+01   -0.573205804824829102E+01   -0.106521110670996677E+01    0.421235214355420440E-01   -0.107642947954218249E+00   -0.181573862310756340E+01    0.232380169277689674E+01    0.152439358968741168E+01   -0.124085653541316678E+05   -0.124100897477213548E+05   -0.460515351937698814E+01    1
    0.178859211444854727E+00    0.238994587659835805E-01    0.681326178312301689E+00    0.959274382591247532E+00    0.108738780021667480E+01    0.786719951629638636E+01    0.552288079261779785E+01   -0.154341284582528715E+01   -0.153166695330014591E+01   -0.969965154855571887E+00   -0.156910027375374739E+01    0.565721009314757106E+00    0.895355729526668975E+00   -0.151040386794218966E+04   -0.151129922367171639E+04   -0.461515351937698259E+01    1
    0.916101050376892101E-01    0.237671197056770304E-01    0.739055931568145752E+00    0.968766096830368073E+00    0.119160313606262203E+01    0.762064945697784424E+01   -0.596765470504760742E+01    0.987938330484894323E+00   -0.383950370634238369E+00   -0.148343992792092627E+01   -0.199530122079409011E+01    0.221353371107738894E+01    0.205965076307695671E+01   -0.141379257511076048E+04   -0.141585222587383737E+04   -0.462515351937698149E+01    1
    0.201214488029479971E+00    0.200997977852821336E-01    0.726402996778488186E+00    0.969778622388839717E+00    0.106943094730377197E+01    0.785062079429626447E+01   -0.440088200569152832E+01   -0.236025064044611099E+01   -0.199028204286832933E+00    0.966076597293295203E+00   -0.758650158708178424E+00    0.811128182839411460E+00   -0.197804761309564969E+01   -0.135390025630027117E+04   -0.135192220868717550E+04   -0.463515351937698661E+01    1
    0.156109485626220706E+00    0.253536346554756147E-01    0.684284397363662755E+00    0.862558851242065439E+00    0.104614071846008305E+01    0.791010930538177526E+01   -0.439833855628967285E+01    0.125019297809672025E+01   -0.174698902503677700E-01   -0.258287512271976993E+01   -0.165870924749356163E+01    0.168874967282931743E+01    0.126392780079902489E+01   -0.113933443716142187E+04   -0.114059836496222101E+04   -0.464515351937698728E+01    1
    0.225704313755035413E+00    0.234653183221817004E-01    0.676831740140914961E+00    0.886920213699340820E+00    0.115666246414184570E+01    0.779049646854400635E+01   -0.233870744705200195E+01    0.463590942107430237E+00   -0.942881068700671676E+00   -0.193071883490688356E+01   -0.222978648973708005E+01    0.314968719177500134E+01    0.409087317865366451E+00   -0.104033967272369227E+04   -0.104074876004155772E+04   -0.465515351937698174E+01    1
    0.861345076560974116E-01    0.226245476603508001E-01    0.687047984600067108E+00    0.930935692787170366E+00    0.111263353824615474E+01    0.785719397068023628E+01   -0.539641928672790527E+01    0.416599816070402085E+00   -0.132106174228852069E+01   -0.281066003234286654E+01   -0.283175788922562788E-02    0.632618513985790054E+00   -0.837659131725694284E-01   -0.100390991637853199E+04   -0.100382615046535943E+04   -0.466515351937698153E+01    1
    0.247463174343109132E+00    0.201851552128791793E-01    0.779854304790496777E+00    0.939750628471374583E+00    0.116933236122131357E+01    0.791606156826019269E+01    0.398868799209594727E+01   -0.548256540934062286E+00   -0.120807923361894609E+01   -0.868505357331059491E+00   -0.865301177849460146E+00    0.148231516342434611E+01    0.239722214437529502E+01   -0.893467179877638614E+03   -0.895864402022013905E+03   -0.467515351937698398E+01    1
    0.209429245948791504E+00    0.247598727345466618E-01    0.753666728734970093E+00    0.987952383756637631E+00    0.947303462028503351E+00    0.779527707099914569E+01    0.579825711250305176E+01   -0.113787212741272015E+00    0.171857729368525725E+01   -0.257544347884845592E+01   -0.128972101830413521E+00    0.824133611057505044E+00   -0.515004082785960327E+00   -0.848764013678588299E+03   -0.848249009595802363E+03   -0.468515351937698377E+01    1
    0.224608318805694596E+00    0.208698245882987972E-01    0.666561787128448491E+00    0.889881435632705720E+00    0.710079026222228959E+00    0.777138550281524676E+01   -0.589128112792968750E+01    0.232448257230544186E+00    0.112375125601261061E+01   -0.139139321980792152E+00   -0.167079745392243240E+01    0.252602417619414155E+01    0.108541148171117330E+01   -0.796537216334166146E+03   -0.797622627815877308E+03   -0.469515351937698444E+01    1
    0.243411618947982800E+00    0.208124722242355349E-01    0.710839521884918168E+00    0.972045150995254570E+00    0.120222446918487558E+01    0.795137691497802734E+01   -0.156228518486022949E+01   -0.143329530830101248E+01   -0.524618641499046134E+00   -0.353125129978479668E+00   -0.185327485929406066E+01    0.172958191978636955E+01    0.168246333656582814E+01   -0.795179321139843637E+03   -0.796861784476409412E+03   -0.470515351937698423E+01    1
    0.133826946258544938E+00    0.211318870782852171E-01    0.717381944656372061E+00    0.109262177944183358E+01    0.947116637229919345E+00    0.794763939380645734E+01   -0.529747509956359863E+01    0.600864646304444250E+00   -0.571336440669938384E+00   -0.224810649906999060E+01   -0.853305222477729330E+00    0.240008993186734187E+01    0.157274900584908739E+01   -0.646263732109330476E+03   -0.647836481115179595E+03   -0.471515351937698135E+01    1
    0.128169311285018933E+00    0.192825531959533690E-01    0.690486683845520033E+00    0.102239195227622992E+01    0.860667252540588290E+00    0.789798400402069056E+01   -0.596944785118103027E+01    0.140533037009618056E+00   -0.131117723825695975E+01   -0.307406415075774708E+00   -0.213406238412630955E+01    0.102818051028066315E+01    0.199627219758514407E+01   -0.617620659608522260E+03   -0.619616931806107459E+03   -0.472515351937698025E+01    1
