    0.240584948658943178E-01    0.242713496685028063E+00    0.685673867464065556E+00    0.925442816019058201E+00    0.128793020248413081E+01    0.793359251022338885E+01    0.490711426734924316E+01    0.346237421035766602E+01   -0.271530926227569580E+01    0.153064131736755371E+00   -0.329531133174896240E+01    0.282910048961639404E+01   -0.416133607232073910E+01   -0.138108024229624448E+03   -0.133946688157303697E+03   -0.460515351937698814E+01    1
    0.237687844634056067E-01    0.183988225460052474E+00    0.682073044776916548E+00    0.855936506986618051E+00    0.127900109291076669E+01    0.772132070064544695E+01   -0.220665621757507324E+01    0.249924302101135254E+01   -0.251927614212036133E+01   -0.147272467613220215E+01   -0.441178441047668457E+01   -0.426785051822662354E+01   -0.416133607232073910E+01   -0.136439203518968526E+03   -0.132277867446647775E+03   -0.461515351937698259E+01    1
    0.192042227983474714E-01    0.298095717430114704E+00    0.818300927877426032E+00    0.103393903017044075E+01    0.127738511562347412E+01    0.786221733093261665E+01   -0.369719266891479492E+01    0.273789823055267334E+01   -0.485892236232757568E+01   -0.372084259986877441E+01   -0.156986713409423828E+00   -0.158151984214782715E+00   -0.416133607232073910E+01   -0.124306993128217002E+03   -0.120145657055896265E+03   -0.462515351937698149E+01    1
    0.242896592020988462E-01    0.299690618515014606E+00    0.760883973836898764E+00    0.952084685564041133E+00    0.113536844253540048E+01    0.785730016231536865E+01    0.526601457595825195E+01   -0.304930686950683594E+01    0.120246648788452148E+01    0.299348235130310059E+00    0.322082281112670898E+01   -0.191920459270477295E+01   -0.416133607232073910E+01   -0.120203053711792762E+03   -0.116041717639472026E+03   -0.463515351937698661E+01    1
    0.210788151025772079E-01    0.345672467947006179E+00    0.694685381650924638E+00    0.108820608258247375E+01    0.117169148921966548E+01    0.768157622814178431E+01   -0.435041284561157227E+01    0.467410922050476074E+01    0.623871088027954102E+00    0.199896514415740967E+01   -0.419689357280731201E+01    0.438005805015563965E+01   -0.416133607232073910E+01   -0.115407623232952361E+03   -0.111246287160631624E+03   -0.464515351937698728E+01    1
    0.216612203717231749E-01    0.335357125997543304E+00    0.742308346033096256E+00    0.911683620214462254E+00    0.123967304229736341E+01    0.769188163280487025E+01   -0.217029833793640137E+01    0.551577210426330566E+00    0.442452013492584229E+01   -0.449814200401306152E+01    0.333526492118835449E+01   -0.341206908226013184E+01   -0.416133607232073910E+01   -0.100954473443218660E+03   -0.967931373708979237E+02   -0.465515351937698174E+01    1
    0.253470703363418565E-01    0.156816015243530282E+00    0.793721604347228937E+00    0.870108129978179878E+00    0.107963972091674809E+01    0.770432310104370099E+01    0.408228278160095215E+01   -0.324856758117675781E+01   -0.451728224754333496E+01   -0.217702746391296387E+01   -0.320503473281860352E+01    0.469391763210296631E+01   -0.416133607232073910E+01   -0.922874967756213920E+02   -0.881261607033006555E+02   -0.466515351937698153E+01    1
    0.198147937655448921E-01    0.255908942222595193E+00    0.691756795644760114E+00    0.881708750724792489E+00    0.126957116127014169E+01    0.762696368694305349E+01    0.274381256103515625E+01    0.137697458267211914E+00    0.398082971572875977E+01   -0.379794836044311523E+01   -0.217718839645385742E+01    0.347773373126983643E+01   -0.416133607232073910E+01   -0.812528680725946089E+02   -0.770915320002738724E+02   -0.467515351937698398E+01    1
    0.212963989377021774E-01    0.108549363613128655E+00    0.722028796672821049E+00    0.109304283857345585E+01    0.125842840671539302E+01    0.763356590270996094E+01    0.355947160720825195E+01    0.269048273563385010E+01   -0.173350870609283447E+01   -0.238694965839385986E+01   -0.218812823295593262E+00   -0.264169692993164062E+01   -0.416133607232073910E+01   -0.792718542954794998E+02   -0.751105182231587634E+02   -0.468515351937698377E+01    1
    0.199932979345321636E-01    0.211768362522125247E+00    0.732369871139526341E+00    0.941348623037338239E+00    0.118972594738006587E+01    0.779904587268829363E+01   -0.153915810585021973E+01    0.705446600914001465E+00   -0.412335157394409180E+01    0.260246336460113525E+01    0.200863063335418701E+01    0.341231286525726318E+01   -0.416133607232073910E+01   -0.782020455976391986E+02   -0.740407095253184622E+02   -0.469515351937698444E+01    1
