    0.100092568159103390E+00    0.466605926156044015E-01    0.702395938634872374E+00    0.910370588302612305E+00    0.128251929283142085E+01    0.715405098500145442E+01   -0.153131047404540340E+03   -0.160285098389541787E+03   -0.460515351937698814E+01    1
    0.866028570532798719E-01    0.297977982759475707E-01    0.753295811414718575E+00    0.855031547546386661E+00    0.129484500885009779E+01    0.715405098500145442E+01   -0.143616828328811039E+03   -0.150770879313812486E+03   -0.461515351937698259E+01    1
    0.102086721241474152E+00    0.495754346251487746E-01    0.734026242494583148E+00    0.106996528029441840E+01    0.128293936252593999E+01    0.715405098500145442E+01   -0.131841902285772022E+03   -0.138995953270773470E+03   -0.462515351937698149E+01    1
    0.105204042315483082E+00    0.484567217230796876E-01    0.699906290769577000E+00    0.908983572721481337E+00    0.107875266075134268E+01    0.715405098500145442E+01   -0.123879383701489303E+03   -0.131033434686490750E+03   -0.463515351937698661E+01    1
    0.251641270935535455E+00    0.472372809052467382E-01    0.716339391469955400E+00    0.920117448568344098E+00    0.118725781440734868E+01    0.715405098500145442E+01   -0.120475257131021692E+03   -0.127629308116023140E+03   -0.464515351937698728E+01    1
    0.240472161710262283E+00    0.314341806769371027E-01    0.817633079290389975E+00    0.903699102401733345E+00    0.127113413810729980E+01    0.715405098500145442E+01   -0.120178612716617977E+03   -0.127332663701619438E+03   -0.465515351937698174E+01    1
    0.262763626098632797E+00    0.277592913508415209E-01    0.641390221118926962E+00    0.908272204399108940E+00    0.118782429695129399E+01    0.715405098500145442E+01   -0.119680029627919680E+03   -0.126834080612921142E+03   -0.466515351937698153E+01    1
    0.265454433441162096E+00    0.331403264999389630E-01    0.815715332031250018E+00    0.920690907239913980E+00    0.124965615272521968E+01    0.715405098500145442E+01   -0.117007562524882246E+03   -0.124161613509883693E+03   -0.467515351937698398E+01    1
    0.429961692273616802E+00    0.396849784255027815E-01    0.769387992620468086E+00    0.976395356655120894E+00    0.127901525497436519E+01    0.715405098500145442E+01   -0.115515429874773588E+03   -0.122669480859775049E+03   -0.468515351937698377E+01    1
    0.142108760476112372E+00    0.490988996028900171E-01    0.676623396873474170E+00    0.108755840778350832E+01    0.113369975090026864E+01    0.715405098500145442E+01   -0.115220729772594552E+03   -0.122374780757596000E+03   -0.469515351937698444E+01    1
    0.213495683372020711E+00    0.397184928059577946E-01    0.755044429302215603E+00    0.965475760698318530E+00    0.111849792003631587E+01    0.715405098500145442E+01   -0.110809181034676271E+03   -0.117963232019677719E+03   -0.470515351937698423E+01    1
    0.291977903187274956E+00    0.257964236736297620E-01    0.779452230930328338E+00    0.931353822946548449E+00    0.117954349517822266E+01    0.715405098500145442E+01   -0.110805786351843238E+03   -0.117959837336844686E+03   -0.471515351937698135E+01    1
    0.221614966511726380E+00    0.346017072200775141E-01    0.704878634214401223E+00    0.913109967708587655E+00    0.106830313205718985E+01    0.715405098500145442E+01   -0.110053335357836090E+03   -0.117207386342837538E+03   -0.472515351937698025E+01    1
    0.389491809606552108E+00    0.350345782041549675E-01    0.676769405603408813E+00    0.109164136409759527E+01    0.121362793445587158E+01    0.715405098500145442E+01   -0.109629270227165222E+03   -0.116783321212166683E+03   -0.473515351937698448E+01    1
    0.393428437411785126E+00    0.346937396526336705E-01    0.770793770551681523E+00    0.102555674552917475E+01    0.120030486583709717E+01    0.715405098500145442E+01   -0.107913445011853867E+03   -0.115067495996855328E+03   -0.474515351937698782E+01    1
    0.131082375586032862E+00    0.428638131618499785E-01    0.690716527700424132E+00    0.108798233389854437E+01    0.103492865562438974E+01    0.715405098500145442E+01   -0.106978810307635570E+03   -0.114132861292637031E+03   -0.475515351937698494E+01    1
    0.422116216123104071E+00    0.424155375361442571E-01    0.816041778326034528E+00    0.101341944098472592E+01    0.118764941692352299E+01    0.715405098500145442E+01   -0.106885844990808749E+03   -0.114039895975810197E+03   -0.476515351937698117E+01    1
    0.436602722764015183E+00    0.364536104798316996E-01    0.799136126041412265E+00    0.920814543962478638E+00    0.113122675418853769E+01    0.715405098500145442E+01   -0.106810187408067151E+03   -0.113964238393068612E+03   -0.477515351937698451E+01    1
