    0.215747478902339918E+00    0.229867404699325567E-01    0.676428893804550180E+00    0.109610438942909250E+01    0.803263258934020952E+00    0.715405098500145442E+01   -0.951299025541843832E+02   -0.102283953539185831E+03
    0.353543636202812206E+00    0.339155049920082108E-01    0.788125904798507637E+00    0.981609376668930111E+00    0.804908776283264071E+00    0.715405098500145442E+01   -0.950554508068026678E+02   -0.102209501791804129E+03
    0.572941083908081045E-01    0.364569715261459371E-01    0.681919504404068011E+00    0.918290699720382686E+00    0.569288444519042924E+00    0.715405098500145442E+01   -0.947424612349961137E+02   -0.101896512219997561E+03
    0.179797913849353785E+00    0.271198056340217590E-01    0.691893641948699956E+00    0.860920486450195255E+00    0.645070862770080522E+00    0.715405098500145442E+01   -0.945212929735539547E+02   -0.101675343958555402E+03
    0.496341327369213103E+00    0.245909074544906625E-01    0.729715063571929945E+00    0.106684330582618725E+01    0.824234414100646906E+00    0.715405098500145442E+01   -0.943868265945220344E+02   -0.101540877579523482E+03
    0.306362230658531187E+00    0.484927767515182517E-01    0.805960116386413516E+00    0.852256679534912132E+00    0.667998170852661111E+00    0.715405098500145442E+01   -0.942604824816796167E+02   -0.101414533466681078E+03
    0.319457569777965522E+00    0.231048963069915778E-01    0.729003795385360753E+00    0.921982305049896200E+00    0.718803286552429199E+00    0.715405098500145442E+01   -0.942528632892527582E+02   -0.101406914274254206E+03
    0.242091800570487958E+00    0.281770126819610583E-01    0.669543480873107888E+00    0.908463687896728489E+00    0.664833521842956521E+00    0.715405098500145442E+01   -0.942169016717971317E+02   -0.101370952656798579E+03
    0.339345308005809754E+00    0.238816398382186885E-01    0.789618403911590550E+00    0.979270569086074794E+00    0.733007693290710360E+00    0.715405098500145442E+01   -0.938812573689085355E+02   -0.101035308353909983E+03
    0.206802733659744248E+00    0.491439716219902040E-01    0.729203362464904803E+00    0.986762012243270870E+00    0.626649880409240634E+00    0.715405098500145442E+01   -0.938480034278179005E+02   -0.101002054412819362E+03
    0.424851770341396318E+00    0.412101007699966493E-01    0.792400219440460130E+00    0.967333860397338929E+00    0.712018656730651789E+00    0.715405098500145442E+01   -0.937059301963243456E+02   -0.100859981181325807E+03
    0.290979823052883169E+00    0.330940497517585724E-01    0.740497264862060467E+00    0.101355938076972962E+01    0.688872838020324618E+00    0.715405098500145442E+01   -0.936794424568966804E+02   -0.100833493441898128E+03
    0.426019845783710494E+00    0.321570273637771659E-01    0.665898315906524707E+00    0.882040390968322763E+00    0.649578690528869629E+00    0.715405098500145442E+01   -0.935919422006238335E+02   -0.100745993185625281E+03
    0.194194873213767993E+00    0.296875027418136601E-01    0.723546572923660314E+00    0.909135600328445426E+00    0.597724080085754395E+00    0.715405098500145442E+01   -0.935834736193199603E+02   -0.100737524604321422E+03
    0.208502419114112852E+00    0.491208600401878415E-01    0.725082845687866184E+00    0.101372630119323737E+01    0.603536748886108310E+00    0.715405098500145442E+01   -0.935023124724523882E+02   -0.100656363457453836E+03
    0.208502419114112852E+00    0.491208600401878415E-01    0.725082845687866184E+00    0.101372630119323737E+01    0.603536748886108310E+00    0.715405098500145442E+01   -0.935023124724523882E+02   -0.100656363457453836E+03
    0.428011295855045326E+00    0.412160523533821113E-01    0.747031372785568193E+00    0.924705179929733223E+00    0.664882516860961892E+00    0.715405098500145442E+01   -0.934934138606442104E+02   -0.100647464845645672E+03
    0.136488317370414725E+00    0.362124096751213070E-01    0.745425652265548688E+00    0.859911680221557617E+00    0.517588686943054155E+00    0.715405098500145442E+01   -0.934169362195912356E+02   -0.100570987204592683E+03
    0.136488317370414725E+00    0.362124096751213070E-01    0.745425652265548688E+00    0.859911680221557617E+00    0.517588686943054155E+00    0.715405098500145442E+01   -0.934169362195912356E+02   -0.100570987204592683E+03
    0.886873335242271410E-01    0.471174935102462791E-01    0.681485522985458392E+00    0.865185240507125863E+00    0.449525380134582542E+00    0.715405098500145442E+01   -0.934101708334274576E+02   -0.100564221818428919E+03
    0.886873335242271410E-01    0.471174935102462791E-01    0.681485522985458392E+00    0.865185240507125863E+00    0.449525380134582542E+00    0.715405098500145442E+01   -0.934101708334274576E+02   -0.100564221818428919E+03
    0.497344652950763688E+00    0.203035556674003581E-01    0.642388099431991599E+00    0.100163506984710704E+01    0.685303497314453058E+00    0.715405098500145442E+01   -0.933275902279562786E+02   -0.100481641212957726E+03
    0.497344652950763688E+00    0.203035556674003581E-01    0.642388099431991599E+00    0.100163506984710704E+01    0.685303497314453058E+00    0.715405098500145442E+01   -0.933275902279562786E+02   -0.100481641212957726E+03
    0.288886059999465927E+00    0.354431975483894407E-01    0.724800215959548910E+00    0.957774314880371125E+00    0.619855380058288552E+00    0.715405098500145442E+01   -0.933137073318193870E+02   -0.100467758316820834E+03
    0.288886059999465927E+00    0.354431975483894407E-01    0.724800215959548910E+00    0.957774314880371125E+00    0.619855380058288552E+00    0.715405098500145442E+01   -0.933137073318193870E+02   -0.100467758316820834E+03
    0.255920993804931662E+00    0.386159735321998654E-01    0.752183821201324432E+00    0.934368758201599148E+00    0.593540048599243142E+00    0.715405098500145442E+01   -0.932826339709018555E+02   -0.100436684955903303E+03
    0.255920993804931662E+00    0.386159735321998654E-01    0.752183821201324432E+00    0.934368758201599148E+00    0.593540048599243142E+00    0.715405098500145442E+01   -0.932826339709018555E+02   -0.100436684955903303E+03
    0.152246497035026546E+00    0.195759454965591419E-01    0.745873763561248793E+00    0.104424389839172371E+01    0.610398983955383279E+00    0.715405098500145442E+01   -0.932671780173698153E+02   -0.100421229002371277E+03
    0.337868286430835718E+00    0.392874363064765961E-01    0.727908660173416155E+00    0.912905807495117183E+00    0.608668065071105935E+00    0.715405098500145442E+01   -0.932584133191233207E+02   -0.100412464304124782E+03
    0.337868286430835718E+00    0.392874363064765961E-01    0.727908660173416155E+00    0.912905807495117183E+00    0.608668065071105935E+00    0.715405098500145442E+01   -0.932584133191233207E+02   -0.100412464304124782E+03
    0.100631404042243952E+00    0.379426722526550325E-01    0.775989391803741491E+00    0.935390551090240496E+00    0.485456395149231001E+00    0.715405098500145442E+01   -0.932219014628831530E+02   -0.100375952447884600E+03
    0.100631404042243952E+00    0.379426722526550325E-01    0.775989391803741491E+00    0.935390551090240496E+00    0.485456395149231001E+00    0.715405098500145442E+01   -0.932219014628831530E+02   -0.100375952447884600E+03
    0.230222450911998749E+00    0.420373560786247297E-01    0.710746814012527484E+00    0.903047181367874097E+00    0.542746233940124556E+00    0.715405098500145442E+01   -0.931696065784006748E+02   -0.100323657563402122E+03
    0.230222450911998749E+00    0.420373560786247297E-01    0.710746814012527484E+00    0.903047181367874097E+00    0.542746233940124556E+00    0.715405098500145442E+01   -0.931696065784006748E+02   -0.100323657563402122E+03
    0.349092767238616930E+00    0.392328742742538428E-01    0.644443508386611907E+00    0.934017575979232850E+00    0.589743828773498513E+00    0.715405098500145442E+01   -0.931508342117417101E+02   -0.100304885196743172E+03
    0.349092767238616930E+00    0.392328742742538428E-01    0.644443508386611907E+00    0.934017575979232850E+00    0.589743828773498513E+00    0.715405098500145442E+01   -0.931508342117417101E+02   -0.100304885196743172E+03
    0.204366250216960893E+00    0.411842175722122172E-01    0.808867652416229266E+00    0.991354361772537329E+00    0.571594429016113237E+00    0.715405098500145442E+01   -0.931326069991781083E+02   -0.100286657984179556E+03
    0.204366250216960893E+00    0.411842175722122172E-01    0.808867652416229266E+00    0.991354361772537329E+00    0.571594429016113237E+00    0.715405098500145442E+01   -0.931326069991781083E+02   -0.100286657984179556E+03
    0.193779813826084141E+00    0.378867632150650044E-01    0.713603484630584761E+00    0.102221655488014229E+01    0.566455531120300226E+00    0.715405098500145442E+01   -0.931253432961635497E+02   -0.100279394281164997E+03
    0.193779813826084141E+00    0.378867632150650044E-01    0.713603484630584761E+00    0.102221655488014229E+01    0.566455531120300226E+00    0.715405098500145442E+01   -0.931253432961635497E+02   -0.100279394281164997E+03
    0.617537822127342192E-01    0.245648671984672537E-01    0.722376132011413596E+00    0.870377765893936117E+00    0.413205909729003951E+00    0.715405098500145442E+01   -0.930831954852055503E+02   -0.100237246470206998E+03
    0.617537822127342192E-01    0.245648671984672537E-01    0.722376132011413596E+00    0.870377765893936117E+00    0.413205909729003951E+00    0.715405098500145442E+01   -0.930831954852055503E+02   -0.100237246470206998E+03
    0.327917352020740516E+00    0.298542838096618676E-01    0.766407768726348859E+00    0.973524793386459364E+00    0.620852732658386142E+00    0.715405098500145442E+01   -0.930615946131231624E+02   -0.100215645598124610E+03
    0.327917352020740516E+00    0.298542838096618676E-01    0.766407768726348859E+00    0.973524793386459364E+00    0.620852732658386142E+00    0.715405098500145442E+01   -0.930615946131231624E+02   -0.100215645598124610E+03
    0.425561243832111358E+00    0.295081385374069208E-01    0.663858968019485518E+00    0.104781343221664436E+01    0.654416322708129883E+00    0.715405098500145442E+01   -0.930512218160511395E+02   -0.100205272801052601E+03
    0.425561243832111358E+00    0.295081385374069208E-01    0.663858968019485518E+00    0.104781343221664436E+01    0.654416322708129883E+00    0.715405098500145442E+01   -0.930512218160511395E+02   -0.100205272801052601E+03
    0.109649505257606500E+00    0.299740989208221453E-01    0.708897613286971984E+00    0.101339015126228338E+01    0.100811743736267098E+00    0.715405098500145442E+01   -0.930358237558794201E+02   -0.100189874740880867E+03
    0.109649505257606500E+00    0.299740989208221453E-01    0.708897613286971984E+00    0.101339015126228338E+01    0.100811743736267098E+00    0.715405098500145442E+01   -0.930358237558794201E+02   -0.100189874740880867E+03
    0.511101008653640707E-01    0.438993166089057946E-01    0.681113275289535469E+00    0.892217097282409610E+00    0.103276586532592779E+00    0.715405098500145442E+01   -0.930353719147130676E+02   -0.100189422899714515E+03
