    0.133939468860626215E+00    0.203279755711555481E-01    0.805731559991836543E+00    0.882237128019332850E+00    0.124665558338165283E+01    0.777593369483947772E+01   -0.510191488265991211E+01   -0.173571026135732609E+00   -0.983575348288922569E-01   -0.388593788728712530E+00   -0.737134513959745163E+00    0.102197356988085652E+01    0.274340760857743859E+01   -0.981904839548602467E+04   -0.982179180309460207E+04   -0.460515351937698814E+01    1
    0.917071001529693591E-01    0.211622165441513049E-01    0.641811456680297820E+00    0.926958287954330440E+00    0.125926296710968022E+01    0.796247799396514910E+01   -0.207123970985412598E+01   -0.467037101983578395E+00    0.684446966121186051E+00    0.723393440279096689E+00   -0.765683203513845001E+00    0.665381867939913940E+00    0.726006256573821673E+00   -0.624075740039378252E+04   -0.624148340665035630E+04   -0.461515351937698259E+01    1
    0.101363859415054325E+00    0.228059198856353749E-01    0.685004259347915645E+00    0.902670459747314413E+00    0.948034238815307573E+00    0.773246119022369349E+01   -0.538222217559814453E+01    0.703973454302513346E+00    0.248669727201331681E+00   -0.256251085979897653E+01   -0.172767927486916051E+01   -0.354788719954512777E+00    0.505837083274641941E+00   -0.570056263632598711E+04   -0.570106847340926197E+04   -0.462515351937698149E+01    1
    0.880866787433624288E-01    0.228348837494850160E-01    0.704205957651138359E+00    0.883931391239166198E+00    0.109451897144317623E+01    0.789179565906524694E+01   -0.318471693992614746E+01    0.194698521060558960E+01    0.906629322583967223E+00   -0.244011978212824943E+01   -0.437050666449749770E+00    0.260517808047438848E+01   -0.146030207053258221E+01   -0.480236472331221012E+04   -0.480090442124167748E+04   -0.463515351937698661E+01    1
    0.170493422269821171E+00    0.252807407975196817E-01    0.784940888881683341E+00    0.100039117097854624E+01    0.995199203491210938E+00    0.763989419937133718E+01   -0.506820344924926758E+01   -0.636101219291731468E+00   -0.105659070542856171E+01   -0.524942090316924403E-01   -0.410440187163771952E+01    0.219286436582706523E+00   -0.209396502042960853E+01   -0.474549938777154603E+04   -0.474340542275111602E+04   -0.464515351937698728E+01    1
    0.131350184440612805E+00    0.253463335037231452E-01    0.715799194574356035E+00    0.913292834758758554E+00    0.100243895053863530E+01    0.763616199493408132E+01   -0.386483716964721680E+01    0.188891632529816889E+01   -0.689379038487913376E-01    0.145082315123204375E+01   -0.151712661735132315E+01    0.258174123295020985E+00   -0.231547180274385322E+01   -0.470143923925213858E+04   -0.469912376744939502E+04   -0.465515351937698174E+01    1
    0.149040575981140150E+00    0.246135255098342901E-01    0.692350078821182269E+00    0.973317006826400766E+00    0.126711869239807129E+01    0.782927670478820747E+01    0.499084067344665527E+01    0.603151602782645568E+00    0.101704504351232572E+01   -0.797854212586343925E+00   -0.745754475184412513E+00    0.693539474833642311E+00    0.194571100114909101E+01   -0.454040458237163693E+04   -0.454235029337278593E+04   -0.466515351937698153E+01    1
    0.178604497432708731E+00    0.233601256608962984E-01    0.643779382705688463E+00    0.979663609266281155E+00    0.113621237277984632E+01    0.778471317291259712E+01   -0.218271660804748535E+01   -0.802400140997860944E+00    0.386999827636600513E+00   -0.224405138796896608E+01   -0.181583206129971586E+00    0.102779178018295192E+01    0.137742863211047362E+01   -0.453057273074473414E+04   -0.453195015937684457E+04   -0.467515351937698398E+01    1
    0.107598333835601800E+00    0.192871911525726303E-01    0.650145820379257167E+00    0.845034763813018786E+00    0.104466793537139901E+01    0.792731010913848877E+01   -0.230464482307434082E+01   -0.980991189487667725E-01   -0.130023872329843471E+01    0.805359104447256335E-02   -0.534565330611940226E+00    0.842035325434835835E+00    0.155221906745342242E+01   -0.394514859837261292E+04   -0.394670081744006620E+04   -0.468515351937698377E+01    1
    0.142631298780441285E+00    0.245002130866050702E-01    0.751737351417541499E+00    0.901206547021865867E+00    0.106196854114532480E+01    0.796237919330596888E+01    0.595804381370544434E+01   -0.404266361689451514E+00   -0.138660933573987677E+01   -0.253371053164642035E+01    0.548284454390568499E+00    0.117179488067563420E+01   -0.446435422021774997E+00   -0.382830566588047577E+04   -0.382785923045845402E+04   -0.469515351937698444E+01    1
