    0.135073340177536000E+00    0.192055813074111931E-01    0.734530733823776205E+00    0.895498181581497188E+00    0.231254220008850098E+00    0.782258298397064156E+01    0.276622152328491211E+01    0.195221498421346951E+01    0.116871540711940725E+01   -0.643227961057845965E+00    0.147275247570632928E-01    0.138485313338037508E+01   -0.658199984170807939E+00   -0.284837719170204124E+02   -0.278255719328496056E+02
    0.248391394615173344E+00    0.237596032619476309E-01    0.791729688644409180E+00    0.855207409858703582E+00    0.220377111434936518E+00    0.773989021778106689E+01   -0.648369312286376953E+00   -0.142134002004468130E+00   -0.433749452234906074E+00   -0.153510662033454515E+01   -0.122781214170686326E+01    0.418207621765987136E+00    0.276311927492975151E+01   -0.250121285000737572E+02   -0.277752477750035069E+02
    0.553460061550140325E-01    0.191478838920593267E-01    0.664188761711120623E+00    0.998434664011001560E+00    0.222065830230712885E+00    0.784019107818603533E+01   -0.204828500747680664E+00   -0.116044643924965385E+01    0.605524317953722857E+00   -0.201481901640931937E+01   -0.476099509397727161E+00    0.164406120793614741E+01    0.138201412794583400E+01   -0.261863832377971164E+02   -0.275683973657429497E+02
    0.224215353012084950E+00    0.249338628649711583E-01    0.712151508331298810E+00    0.109586257100105300E+01    0.307402777671813954E+00    0.766165258884429878E+01   -0.366956233978271484E+00    0.429425530306843939E+00    0.155251580805838785E+01   -0.809919530482829719E+00   -0.165367700868387146E+01    0.981085751462842603E+00    0.155449746702056757E+01   -0.256248292099546511E+02   -0.271793266769752186E+02
    0.166517729043960588E+00    0.254206897616386408E-01    0.765099601745605429E+00    0.861495138406753513E+00    0.249321722984313959E+00    0.769435830116271902E+01   -0.115443921089172363E+01    0.549340354899641170E+00    0.566586652325901108E-02   -0.139860175376384155E+01   -0.158361642450813633E+01    0.264027985845245894E+01    0.209458343612875764E+01   -0.250611916175117919E+02   -0.271557750536405500E+02
    0.187833661079406744E+00    0.196851241588592539E-01    0.643308043479919434E+00    0.877495168447494533E+00    0.305438041687011719E+00    0.787623112201690656E+01    0.124911975860595703E+01    0.227576054859355281E+00   -0.361674356814773945E+00    0.141789490021551523E+01   -0.518848152836426380E+00    0.270368424191588019E+01   -0.138804672863906475E+01   -0.282970180958566111E+02   -0.269089713672175463E+02
    0.229543822288513194E+00    0.237571386694908140E-01    0.678880100250244145E+00    0.859691898822784406E+00    0.340224933624267534E+00    0.796360900402069127E+01    0.953965187072753906E+00    0.100178481924217522E+01   -0.129127445030576382E+01   -0.194046086258254014E+01   -0.109772978516161857E+01    0.551686518637098056E+00    0.150645726688358761E+01   -0.250722909872251272E+02   -0.265787482541087137E+02
    0.220273073673248304E+00    0.239586669802665693E-01    0.759804513454437225E+00    0.967552587985992418E+00    0.844279456138610773E+00    0.780538477897643990E+01    0.357215952873229980E+01    0.721920984298094481E+00   -0.140127302531141140E+01    0.178856744611266771E+00   -0.948986340030160136E+00    0.347887938975191213E+00    0.912318535539531350E+00   -0.255386952556711044E+02   -0.264510137912106345E+02
    0.866836967468261610E-01    0.209950907230377209E-01    0.771189063787460327E+00    0.108353995084762578E+01    0.356176209449768022E+00    0.762865121364593435E+01    0.110741615295410156E+00    0.110522638291399744E+01    0.337432429375895127E-01   -0.934373019958889550E-02   -0.957728548736440644E+00    0.291723948464436944E+01    0.567930890801489507E+00   -0.257255762493527840E+02   -0.262935071401542722E+02
    0.165939065694808957E+00    0.208033753037452709E-01    0.664389981031417887E+00    0.883079850673675559E+00    0.605787086486816340E+00    0.765776679515838588E+01    0.392948055267333984E+01   -0.892852430300763444E+00   -0.190102082624093782E+01   -0.164282929934302024E+01   -0.283710971396317291E+01    0.125646114829237399E+01    0.208365077054067371E+00   -0.260052399415283944E+02   -0.262136050185824629E+02
