    0.100153116703033451E+00    0.240986576676368719E-01    0.702650158405303982E+00    0.919529949426651005E+00    0.961335249112327972E+01   -0.966234417332538413E+02   -0.106236794224377121E+03
    0.171929781675338761E+00    0.234288083910942080E-01    0.658102271556854301E+00    0.855487537384033159E+00    0.961335249112327972E+01   -0.965407472641013698E+02   -0.106154099755224649E+03
    0.182463120460510247E+00    0.253490743041038490E-01    0.642286422252655087E+00    0.894096598625183092E+00    0.961335249112327972E+01   -0.960410115157705633E+02   -0.105654364006893843E+03
    0.104713601589202884E+00    0.200530748367309559E-01    0.674119114875793457E+00    0.942926998138427730E+00    0.961335249112327972E+01   -0.960352381047757717E+02   -0.105648590595899051E+03
    0.649062323570251398E-01    0.222375599145889259E-01    0.720545181035995519E+00    0.977107732295990017E+00    0.961335249112327972E+01   -0.959705091868063249E+02   -0.105583861677929605E+03
    0.852196505069732629E-01    0.227131056785583492E-01    0.790747485160827601E+00    0.909587080478668208E+00    0.961335249112327972E+01   -0.958394667358812029E+02   -0.105452819227004483E+03
    0.100974273920059199E+00    0.249780615568160995E-01    0.706683975458145097E+00    0.969270871877670359E+00    0.961335249112327972E+01   -0.958235937740708863E+02   -0.105436946265194166E+03
    0.128620775699615469E+00    0.212599787116050723E-01    0.714567524194717363E+00    0.910425618886947619E+00    0.961335249112327972E+01   -0.957302319467218013E+02   -0.105343584437845081E+03
    0.182019912242889409E+00    0.229418329596519470E-01    0.651999902725219682E+00    0.898836807012557970E+00    0.961335249112327972E+01   -0.957087549868937657E+02   -0.105322107478017045E+03
    0.251609755039215122E+00    0.251913082599639869E-01    0.653910579681396542E+00    0.847388479709625164E+00    0.961335249112327972E+01   -0.956124968632561547E+02   -0.105225849354379434E+03
    0.140745408296585078E+00    0.245785405635833738E-01    0.753488340377807653E+00    0.897504775524139431E+00    0.961335249112327972E+01   -0.955968837391342134E+02   -0.105210236230257493E+03
    0.158795923233032238E+00    0.234696487784385663E-01    0.662274941205978407E+00    0.936946362257003784E+00    0.961335249112327972E+01   -0.954866162184258940E+02   -0.105099968709549174E+03
    0.510856504440307599E-01    0.236685038805007908E-01    0.816811475753784100E+00    0.952188609838485744E+00    0.961335249112327972E+01   -0.953915513768940428E+02   -0.105004903868017323E+03
    0.129766988754272450E+00    0.205284491181373582E-01    0.721145116090774474E+00    0.932114611864089948E+00    0.961335249112327972E+01   -0.952579826218308199E+02   -0.104871335112954100E+03
    0.551166200637817350E-01    0.228112779855728157E-01    0.781610840559005648E+00    0.982999398708343519E+00    0.961335249112327972E+01   -0.952453126782604471E+02   -0.104858665169383727E+03
    0.197266712665557870E+00    0.203480031490325917E-01    0.715089074373245204E+00    0.865284887552261295E+00    0.961335249112327972E+01   -0.952289913264062591E+02   -0.104842343817529539E+03
    0.192368854522705079E+00    0.245785484910011273E-01    0.739809761047363290E+00    0.874549583196640001E+00    0.961335249112327972E+01   -0.952201562007688409E+02   -0.104833508691892121E+03
    0.234672209501266493E+00    0.256611976027488684E-01    0.652092589139938394E+00    0.897057433128356951E+00    0.961335249112327972E+01   -0.951721075735107860E+02   -0.104785460064634066E+03
    0.511036584377288772E-01    0.234366390109062191E-01    0.744497607946395856E+00    0.103428689599037171E+01    0.961335249112327972E+01   -0.951141864541031197E+02   -0.104727538945226399E+03
    0.156362169027328496E+00    0.212616555690765367E-01    0.720283483266830449E+00    0.918742939233779921E+00    0.961335249112327972E+01   -0.950806994918259107E+02   -0.104694051982949190E+03
    0.173999278306961075E+00    0.221934813857078556E-01    0.818517639636993311E+00    0.845766371488571145E+00    0.961335249112327972E+01   -0.950794053160607291E+02   -0.104692757807184009E+03
    0.198989327430725088E+00    0.192293118238449079E-01    0.677250175476074245E+00    0.893756016492843641E+00    0.961335249112327972E+01   -0.950636613885807549E+02   -0.104677013879704035E+03
    0.125985042572021477E+00    0.204838536381721503E-01    0.699064935445785518E+00    0.965790028572082515E+00    0.961335249112327972E+01   -0.950520647127739267E+02   -0.104665417203897206E+03
    0.173516916990280157E+00    0.213818494081497168E-01    0.671834623813629128E+00    0.938516182899475138E+00    0.961335249112327972E+01   -0.949941794771144288E+02   -0.104607531968237708E+03
    0.173516916990280157E+00    0.213818494081497168E-01    0.671834623813629128E+00    0.938516182899475138E+00    0.961335249112327972E+01   -0.949941794771144288E+02   -0.104607531968237708E+03
