    0.216837583780288695E+00    0.232733905315399142E-01    0.729940519332885729E+00    0.854399540424346848E+00    0.127140250205993666E+01    0.943103093432932482E+01   -0.125231743843309374E+03   -0.134662774777638703E+03   -0.460515351937698814E+01    1
    0.119045544862747182E+00    0.246314210295677169E-01    0.784260272979736328E+00    0.889870308637618956E+00    0.127624149322509761E+01    0.943103093432932482E+01   -0.124847232530526355E+03   -0.134278263464855684E+03   -0.461515351937698259E+01    1
    0.153647995948791499E+00    0.213269507884979240E-01    0.725702500343322732E+00    0.937528716325759959E+00    0.127880926132202144E+01    0.943103093432932482E+01   -0.121755282752505508E+03   -0.131186313686834836E+03   -0.462515351937698149E+01    1
    0.531722795963287323E-01    0.236306892633438084E-01    0.726187840700149523E+00    0.102844871044158936E+01    0.128764367103576660E+01    0.943103093432932482E+01   -0.121320650704969268E+03   -0.130751681639298596E+03   -0.463515351937698661E+01    1
    0.119861680269241322E+00    0.254675441384315492E-01    0.682363173961639369E+00    0.929178820848465037E+00    0.119415216445922856E+01    0.943103093432932482E+01   -0.121288073927707330E+03   -0.130719104862036659E+03   -0.464515351937698728E+01    1
    0.820608830451965282E-01    0.219172751307487486E-01    0.806557090282440159E+00    0.850187027454376243E+00    0.119556744098663326E+01    0.943103093432932482E+01   -0.119524326811222352E+03   -0.128955357745551680E+03   -0.465515351937698174E+01    1
    0.133535486698150629E+00    0.254764620661735511E-01    0.697026789188385010E+00    0.861005054712295492E+00    0.112790424823760982E+01    0.943103093432932482E+01   -0.117860722194106629E+03   -0.127291753128435957E+03   -0.466515351937698153E+01    1
    0.252496633529663117E+00    0.239370585083961487E-01    0.668163945674896231E+00    0.870836436748504639E+00    0.118882157802581800E+01    0.943103093432932482E+01   -0.117818578705143523E+03   -0.127249609639472851E+03   -0.467515351937698398E+01    1
    0.114725438117980971E+00    0.236766232252120963E-01    0.801287794113159091E+00    0.971339904069900562E+00    0.126911547183990492E+01    0.943103093432932482E+01   -0.115990254934985614E+03   -0.125421285869314943E+03   -0.468515351937698377E+01    1
    0.253987564086914086E+00    0.213242784142494181E-01    0.660554690361022989E+00    0.850013288259506172E+00    0.115370466709136976E+01    0.943103093432932482E+01   -0.115497999926808959E+03   -0.124929030861138287E+03   -0.469515351937698444E+01    1
    0.156369768619537358E+00    0.240906459689140331E-01    0.675822596549987775E+00    0.105306931018829353E+01    0.124469642639160161E+01    0.943103093432932482E+01   -0.114799555243330460E+03   -0.124230586177659788E+03   -0.470515351937698423E+01    1
    0.190582512617111205E+00    0.256679626107215869E-01    0.694104028940200846E+00    0.983202691078186031E+00    0.120797891616821285E+01    0.943103093432932482E+01   -0.114264784593625023E+03   -0.123695815527954352E+03   -0.471515351937698135E+01    1
    0.725638611316680865E-01    0.202629895210266094E-01    0.780922414064407322E+00    0.902682299613952632E+00    0.116513094902038583E+01    0.943103093432932482E+01   -0.114129825745594843E+03   -0.123560856679924171E+03   -0.472515351937698025E+01    1
    0.741163787841796901E-01    0.199897585511207565E-01    0.728644733428955083E+00    0.996478900909423926E+00    0.120804529190063481E+01    0.943103093432932482E+01   -0.114029160136441035E+03   -0.123460191070770364E+03   -0.473515351937698448E+01    1
    0.919287285804748500E-01    0.244450954198837250E-01    0.704645957946777313E+00    0.108674733042716998E+01    0.124206113815307617E+01    0.943103093432932482E+01   -0.113719871532614818E+03   -0.123150902466944146E+03   -0.474515351937698782E+01    1
